Functions,Hall,Line,Shift,Nr QR Codes,Day,Tag Name,Link for QR code,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,MFP-GL,MFP-Planner,PT,MSE,VSM,MFE-GL,MFE Process Engineer,MFE Process Technician,MFE Team Leader,MFE Foreman,MFE Line Responsible,MFE Maintenance coordinator,MFE Shiftleader,Quality Technician,MOE-T
,Hall 1,DC_DC_3,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Sp1L2u3SzLJLV6DpHiKJSij5l8XZPrVy4Es1L2a3S4hAjLgfonN4qGoH3ZDTr2Ij5WYl,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,D-SAM,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hzPGVJxF4gTYN7p1L2u3SrqEltEL4J6h24Y4X531GAqxiCLESK0cpLfxo60t,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,EBS3 L1,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18mv2QWo0CfX1Z1Ezrqi5OGTwwBMU3hhjZ00isOYz9SUfMMQSFVFirp1L2u3S,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,EBS3 L2,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3ST0cYIz7Hx1NcVpGIWRjuf5ZogaCLDhrjc3QI6rA9C3URDFbMkzCW0,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,Flashing AE-BE,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19vuRMkots1L2a3S4h7jbOi0ejs1L2a3S4hDI5lHwQ6VuwRTiZpxVp1L2u3SOnhg7YuggSWuuvsUi,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,Gateway_Flexline L2,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3STXAWIYT68Msse9LKyWpuGp1L2u3SwM7g75vqy0nWEDqnna4Bi9FiEeEhgVN,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,GATEWAY_Preassembly,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18jkR8L76Crs1L2a3S4hSVXW8S1an5d4uhYXW6GpXj1E7wZTJrVn8GnKd1oSTms,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,GW_FLEXLINE,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18DxDzU5gppAs1L2a3S4hR2K1Q2GSY7123Eb5ufqE6eKnOzCF7nqBp1L2u3SzaJlku25o,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,GW_FLEXLINE_SOBE,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19DRGmI4N9CVCjUVt8m6kmVe7saLvl6fiWEHl7qUYaVDh122nPyYcNp,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 2,HCP5 NRCS L3,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SnALRd7kAp1L2u3SfK1E3K63sQEFTrjFiF9aLVfuS77zXlaDON8o60NZwcHn,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 2,ICAM,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19gkXNs1L2a3S4hRpN5dczHIkOwtRYCRfxzIscwgzi3jYsxQt94ralOgDewoESe,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,SPI_10,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hsro9uy62G4cZxVzYuErp1L2u3Sep6NJrK93VW8SnTfatep1L2u3SVUGDqeVSneA5s,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,SPI1,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18sp5s1L2a3S4hylzFKD9cXaG2bFfdskH5DEZu5oxFmxdQHCytz3oqoHIGSNsHi,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,SPI2_3,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18voXFr6iSMo5Vnpp1L2u3SGvbXv6fs1L2a3S4h5easPLNIxSxwnRw9I8VAKG8UveF3up1L2u3S,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,SPI4,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hff9mJSJg04e5K7l6mcu23lxSa9e6FvShrsQzZUuMSBdi2aRnCQxy8,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,SPI Pool_MLB_5_8_9,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19hTs78fXRTlbrrCvrk0bM3i5E04dTQ447Qpl5tLAsjRHc8IbCpsRmV,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,SPI6_7,1,1,,MFE4 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18w0h2kbSDpIbzkYQkItwBRPBgcdLKRMuvLMVtzxSpyB4Ay0GdCUvQ7,,,,,,,,,,,,MFE-GL,,,,,,,,,
,Hall 1,DMM BCM,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18VygBIxhu5op1L2u3SVsnBHKyB3DSnCKD8DywMya1s1L2a3S4hIqUQSs7cJQD0gEVqH2,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM BCM L2 & ERSA,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S0kz7OQZrv2ugvdmjs1L2a3S4hkI9eUuon8eaJqwNu8nBbZwSyQXxB2mvTp1L2u3SqhQ,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM BCM L3,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SgzxoqFwnTs1L2a3S4hTa8ydm1mm6phroNtlz5dkALk1EreFApYFp1L2u3SHuLDsJUJv,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM BCM L4,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19vkgkCBpCIq4bfbxplM0Cp1L2u3Sg5hjcf8ad6jdusO3bOts1L2a3S4hO87cU28nY04u,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM BCM L5,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18s1L2a3S4hZEj3TzTChYMjURRUxYil8dkyHf1NGeNOj8xq87k7Vm3WSdAs1L2a3S4htI02,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 2,DMM DASy NRCS,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19UtWvV0TTp1L2u3Sgmms1L2a3S4h7FaNVvMPsBCz0irutPcV3p1L2u3SwTCs1L2a3S4hdYzjT91Fc7Mbvu,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM DC_DC,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SIGvN9LPXnCK5f3ekxeq66TnGa8lOPDA8LzET7Ep1L2u3SJqQU14Ya71VB5A,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM D-SAM B2E PKO,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19a6PsAktMriDkz2auU5ZCUZwe1p1L2u3SF9K74iXf8xes1L2a3S4hf5iBwzLGZjR3pUO,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM EBS3,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Sqs1L2a3S4hIp1L2u3SApZmeUqGMzEpIJsC49WOTMlEJoKnha8vZXdpGulsm6u1wek3p1L2u3S,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM Gateway,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18BLSSNpn6W4zPY2F2vH16qKCwkelC6c7s1L2a3S4hS7JDU9PdRMLHUOBgKFv6j,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 2,DMM ICAM,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SMbhes1L2a3S4h24V7rU54TE155Ms0NI9YfPa3lOIIwAiEBKFup1L2u3Sd9wp9Z8s0W2,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM SPI Pool,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hOPtLm2Q0KuXfj3dpJlMdRPvIcVwlip1L2u3SdzkiZB5jfJBdfT30gp1L2u3SrVEsr,,MFO-SL,MFO-FM,MFO-GL,,,,,,,,,,,,,,,,,
,Hall 1,DMM VS,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SHre8k1BHp1L2u3SLyFp3ZOMdgwWI9NSjLuVLg4Xup4gLBc0s1L2a3S4hnRAye5mcqwn,,,,,,,,,,,VSM,,,,,,,,,,
,Hall 2,DMM VS,1,1,,DMM Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SHre8k1BHp1L2u3SLyFp3ZOMdgwWI9NSjLuVLg4Xup4gLBc0s1L2a3S4hnRAye5mcqwn,,,,,,,,,,,VSM,,,,,,,,,,
,C119 Area,C119 Area,1,1,,C119 Area Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hUw9tIEmeTC1up1L2u3SC8D916t4y1WUuMs1L2a3S4hnxmWMJs1L2a3S4hCrqcjKbe0200CHYnQE,,,,,,,MFP-GL,MFP-Planner,,,,,,,,,,,,,
,Hall 1,Aftermarket Line,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hwAs1L2a3S4ht6Ewqp1L2u3SvKE0Qs1L2a3S4hLKa2PHCX28Vp1L2u3SqCyVZTZYDdc0bDEFb2P5XBxuC1,,,,,,,,,,,,,,,,,,,,,
,Hall 1,BCM,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hs1L2a3S4htQU7dqxy8JxaWdeXs1L2a3S4h9NSBqm4AH28afp1L2u3SWuWdheAZcRAnL2LQc6AgD,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,BCM L2,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4h63FwmSG99ZWpLOIdE3pRsp1L2u3ShNcgr8wWsywMxmEl8FCnbXrALSp1L2u3S0aGI,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,BCM L3,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S7FduhZJm7d6QrtRyLHy8PHJhVmfHQPzYAh0p6aVrhuBRunB7tH2HS,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,BCM L4,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18uayyzidFqkoX6wfJqGr7OBuN3AAuew70KATO1WLRjNVNs7NO7gOm0,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,BCM L5,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19Gh6oGunnziZj0B1Nsl2rtSJvs1L2a3S4h5m0Co7vRj9gyKgwWsZYb1zdRKuit,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,BCM Pressfit,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18rgbG7r5PiMN4v83aV9453ll7ctlrzZ1E2h7t8VwQj3HEj2dWD6ZZs1L2a3S4h,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,BCM SOBE,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18mN7DAEPGvjPjTYdmAEssEAt8sBKyFXJyByb5VJcR7eJ6gk5wz8QBB,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 2,DASy NRCS L1,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19THRxzxsPCiPXOJ0Pvup1L2u3SF1HGeGlAV9Xp1L2u3SgLnHEq5TwG9HD6QAqhMjTC,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 2,DASy NRCS L2,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SOlOzlMPKUU0ukqs1L2a3S4hs1L2a3S4hIEuGE6CGC8i6vp1L2u3S5R51UIxn8fdF1TviyigGb51,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 2,DASy SOBE,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hXHp1L2u3SSu7cvDt8KAsRjg7DuXUCXWs1L2a3S4huYWwxoeMJLMnxep1L2u3SaI5scbb85LWG,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,DC_DC_3,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SOxYvmQFG5a0MAlVm8do3p1L2u3S9p1L2u3SEPWcpTh5r7noBcG6uCQlSkWuyIlPOL,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,D-SAM,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19q8kX9CGNcgcx7w3vJQhcCRjovv6MUNzAmrkTlwpjoV4q8KO0aRR4c,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,EBS3 L1,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SE8Qf2unaJtqckj6LP7zohYzFp1L2u3Sy0ATRGsxN5Hob61y6ZCryLlgdCdZ,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,EBS3 L2,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4h6pfFSQkcwAgQpC9s1L2a3S4hbQlVeZUVz1gp1L2u3SwpquRfCIsrUIQyPVyBEgTfp1L2u3SSz,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,Flashing AE-BE,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SCFogsMjEOwy62Y7ohJMVyjp1L2u3SimNs1L2a3S4hYQAWqt6QQsOXp1L2u3S08P025nXis1L2a3S4hCTw,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,Gateway_Flexline L2,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4h62UNqeCep1L2u3SJHCYIc4x56cOndnzTS8HsmlG0ypa0yG7QkTsERjG8s1L2a3S4hso,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,GATEWAY_Preassembly,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4h6uMVTmcyvOniSwVCIPjEeiSpcmNEKL5gaXCqWKDnrQxn8zzcPyk3c,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,GW_FLEXLINE,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3STUn5Ak00GKlze4xYpcslRXWiroP1ZxQCkN7G02GEb9kIF4VGXeyqO,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,GW_FLEXLINE_SOBE,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX187ndjp1L2u3Sws1L2a3S4hcc4kRBD0uShcTes3aZZSSpfx3RRBjP17jaXD1tKp1L2u3ShIO3Qh,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 2,HCP5 NRCS L3,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4h3tOGa1m3i5QuhQVGHpJiU8wR1rrQap1L2u3SUUYoc7qrlth4sCpvaIjjzRC,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 2,ICAM,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX190xQFxAvbwbLslTAeqr4QybYTatX4jBg0Se0ZHzbcJNYrPpRColHjm,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI_10,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19nzOvrjp1L2u3SSh4QdHPAZJ7ZJK8s1L2a3S4hAYm1Tctp1L2u3SL7x2s1L2a3S4hiJjwbzaWa5z5Y4AZi,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI1,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19oGvmzBCSdyNjMavrDzKb7sHGsA3XsOXyElMcMgwBHgl8WdSwaq9Ys,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI2,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX189ynNQsZGmZkOPECdHkKD4l8Ws1L2a3S4hI0KSm31duLUwxMp1L2u3S67s1L2a3S4hBESCrpxvLI,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI3,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Sy4MCuKehWUJYrYNKEq3j4kY81sHFn4C8l0s1L2a3S4hNN3OveiA2RJ2Te5ka7,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI4,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hoE1LRQQYOoXUvs1L2a3S4hhe90AVnqqa8gMEnigjm7SU7p1L2u3SLB4f1cLh2cKGe9w,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI5,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18wZWrrjSstow3FDettrmtSMCgp1L2u3SZzp1L2u3SHmp1L2u3ShBIcrtTcWg5p1L2u3S1GeeBjJzp1L2u3St,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI6,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX192mlJ1yu9fUNqjo6ych4p1L2u3SyG8JZlrlys1L2a3S4hynuqlNVPWuBEtydsxm3ifgt,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI7,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19iVAwiiMeNBMB04U7jaokp1L2u3SeETOSCUU55iwhm0H6NHgXDYgTX5BjOK2,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI8,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hxfns1L2a3S4h1TCJCqLp1r9uKCnpMMjgLGp6lwbLCtQmKs1L2a3S4hjY2gts1L2a3S4hOzcwnkT0w,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,SPI9,1,1,,MFQ Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19ZtWaRWoHNsxTlCInuqs1L2a3S4huUkl83XyKRcXkRgnG6WNETp4RMwzl445za,,,,,,MFQ-Planner,,,,,,,,,,,,,,Quality Technician,
,Hall 1,Aftermarket Line,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18PHpLBhZZ05sWp1L2u3SZbP1luq4s1L2a3S4h59Q8UHPSp1L2u3Sf3KnGbL7Eh1woTGumM0Z5f,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,BCM,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19An0vN1hmqOd9GaCf0QynhPwO7gVpfFaM43Z2dNiACfBliR6DvCcPz,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,BCM L2,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SuK337sqxGqcAxa3bFFfQiAWSZrtIxgLUBuB4N7ids1L2a3S4hPkmA6KrRD8ar,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,BCM L3,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hp1L2u3SWR6Dzxp1L2u3S3DTA0ZdcwrhLjxEkTp1L2u3SLK4lm99ZtafS6nPP5uvQedTCxF3,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,BCM L4,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19oRF7t04twTbp1L2u3SAY2n6yHGnp1L2u3SY91LYs1L2a3S4huUHNvNQjCKbGM5Xu6yBawEp1L2u3SZG,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,BCM L5,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX199Sq9kj6Lr4y9YrCXQd7o9rdWCbEyeLXpp3xmNXMSpWp1L2u3Sz4p1L2u3SNjCVaCV,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,BCM Pressfit,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18jdPf2wnJCp1735TosPzvAQ8p5UpSiYbWjnfHQXPTeHHf0qmHmAMAs1L2a3S4h,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,BCM SOBE,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18S2F49NmHL8xTp7Ls1L2a3S4hWe9j2ylas1L2a3S4hG0rGE3g9PRISc27dmlFvMT9SqBoY,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 2,DASy NRCS L1,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SeponNxsOhMAXCsRBMVnaOasgIOz6dyhrR2qIXL6UnjpbD99BCUfV3,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 2,DASy NRCS L2,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18YAs1L2a3S4hKs3eNAxKlBWjdDqnVNM0edyceunQgp1L2u3S78lUHqXoNzp1L2u3SxzH32wjDA,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 2,DASy SOBE,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SuX4MMiCxnGOEbkIq9bpaC3eEkoApVDYwtsgsQ70Ys1L2a3S4hdyDElifItsE1,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,DC_DC_3,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19DcqfoyHUvpgYj7xSbfXWuMmUDDtL6vzBgvqELW5TOhWzIyN7s1L2a3S4hKFJ0,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,D-SAM,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19BB0JrSU6achV05blln48pdlWSbrmWrzSkUv8HBqPQqrNE5xaL57Zo,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
,Hall 1,EBS3 L1,1,1,,AQT Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19sTUBQ2OUKs1L2a3S4hgzSiMAukbuQrkvPyS4p1L2u3Sacjm8PPkxsp1L2u3SKw6ranTDa6YUB,,,,,,,,,,,VSM,,,,,,,,,,MOE-T
