Functions,Hall,Line,Shift,Nr QR Codes,Day,Tag Name,Link for QR code,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,MFP-GL,MFP-Planner,PT,MSE,VSM,MFE-GL,MFE Process Engineer,MFE Process Technician,MFE Team Leader,MFE Foreman,MFE Line Responsible,MFE Maintenance coordinator,MFE Shiftleader,Quality Technician,MOE-T,MFE Technical coordinator
,Hall 3,MSA09_FA1,1,1,,MFE2 Process Confirmation - GL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18ywvXe3ayITYCttfvwIxtZskU5xsh2p1L2u3SZ9w4O1yB0oNgJauiChWtMru,,,,,,,,,,,,MFE-GL,,,,,,,,,,
,Hall 3,MSA09_FA2,1,1,,MFE2 Process Confirmation - GL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SCMgvdJK2XAp1L2u3SJdIijrXsbgAny68oweByp1L2u3SU1xByj4VO6GJtlwJZLJV7,,,,,,,,,,,,MFE-GL,,,,,,,,,,
,Hall 2,MSA10_FA1.1,1,1,,MFE2 Process Confirmation - GL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18ErFABtM2p1L2u3Ss1L2a3S4hCZwky3zL9YjKfS70p1L2u3SBsM6s1L2a3S4hLROl8a1Pb5Ap1L2u3S02f64iA1z,,,,,,,,,,,,MFE-GL,,,,,,,,,,
,Hall 2,MSA10_FA1.2,1,1,,MFE2 Process Confirmation - GL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hdnufayknXyjHyxzKvB5qs1L2a3S4hgqLV0VAGTs1L2a3S4hYZcfuoDMxrPoOO4H67omFg,,,,,,,,,,,,MFE-GL,,,,,,,,,,
,Hall 2,MSA1011_FA2,1,1,,MFE2 Process Confirmation - GL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Sgp1L2u3S16Ha7tde0eykjPw3BsL4230YlGJ2nJs4nbDhDwe8irAx84X8J0Q,,,,,,,,,,,,MFE-GL,,,,,,,,,,
,Hall 2,MSA11_FA1.1,1,1,,MFE2 Process Confirmation - GL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19pmjaVDM4eaxPSc8id4Ts1L2a3S4hXli4n7zv5MUZ5DxUxqjLOYJ2ItcZGzZte,,,,,,,,,,,,MFE-GL,,,,,,,,,,
,Hall 2,MSA11_FA1.2,1,1,,MFE2 Process Confirmation - GL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S5c9hjsgU8bhY8QF2MJhtfLsoPGG9Vlgd8dndF9Js1L2a3S4hAo7PuWYnZWFnt,,,,,,,,,,,,MFE-GL,,,,,,,,,,
,Hall 2,MSA12_FA1,1,1,,MFE2 Process Confirmation - GL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18AUFf6SA6eJteNlBGLnQvwNECtEJ8oulifS7TiVv4kiqvIZFGJ7H4a,,,,,,,,,,,,MFE-GL,,,,,,,,,,
,Hall 2,MSA12_FA2,1,1,,MFE2 Process Confirmation - GL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SIiMgslSMp1L2u3S9Gyx9q6h6LRsCnWuC0Ek2exugBrxiGH07WkPmxtcMakJ,,,,,,,,,,,,MFE-GL,,,,,,,,,,
,Hall 3,Cooling Pipe Assembly,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19cPlLBRsAFgR5QjWyYfGb0oUoPn5qjkJ1eM7ZDXFSp1Ge0Mx0CRZYn,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,EPC,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18r6xZAcD3pNqiRRQCeNm5Tx0gTAPozx5VLEOvzrzalg77P3prNkcvt,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,EPS3,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SEvFBGq8eJLyOs1L2a3S4hicBcGeUIq2djLL0Rpttgi3s1L2a3S4hj34ofBns1L2a3S4hz9Rgslvhl,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 3,FABS2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX185s1L2a3S4h9jOzQsXIK0lMPXncZPacO1GIGBKbehgOfWHXd5JbrJxpmF4p1L2u3Smhl,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,Laser finishing,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19sv97RdAwyFfDJV6gaFD4YuizjsBxYKKn7rqmGKys1L2a3S4h0X4N9KV0iSg98,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA01_FA1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18em9AlGp1L2u3STaQgXWcwF0VZmrLHL4qI3AjZrUpbmkSojrJBo7lXfHVAFk,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA0102_FA2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18uUNYas1L2a3S4hKSR2W5qel92CUHwMZUMUgjC0Q08mV3sehI9VFKxm3QNjpdD,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA02_FA1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SwAfp7Ll6X9wE1lCsIEKRDw3p1L2u3SVeX808eUh8IrGFGBi7gdcxj1jxs1L2a3S4hsz,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA03_FA1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SHG4xAfC8M1juqnnx5nwnwX2cU7AsZ3nKX7bb4xUMWfiFQzKiBdroF,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA0304_FA2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX189rUSZvvqVHqgeWS8CXEg8fsL6p1L2u3SyhkoUgHMq320jkc7p5mitJ0xRBT,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA04_FA1.1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S1aMhkZN52WboT1It8blstVNBWWzdx6OCs1L2a3S4hR3bRkh1wkFypeqvfoB6V,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA04_FA1.2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18BOegUs1L2a3S4hmPFCZJvJ6B71dsse8gTWaG8V7xnyQID7eNAuQjLYF7ZVC1V,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA05_FA1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SqUTPp1L2u3Sas1L2a3S4hx8YY5jAtVrKvtjggs9fxDHQGs1L2a3S4hkqYaEe6VkNQDjqayDYFpx,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA0507_FA2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19acKDn21fn3n6s9R0B8DUgDl5nuQZty39Wki6Kx1SLL1HQCACBlqjB,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA06_FA1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19UZFHCNUaMHHQr0I2sK4nYeXfXH8aMCE0p1L2u3SYLWZTnuV3F73xqVe7jst,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA06_FA2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19jATSWQt3xgaqDZ6h7hegxHoYLFX5FCfNtsMx5XrsDf0R7uZs1L2a3S4hTCc6P,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA07_FA1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19vkkSip1L2u3SoFtAtPPqYO3coetPiXEOv2VbwG9rtNibG3GhblZ44BJUtoJ,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 3,MSA08_Coating,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hb9FyX4PX9q2xWW04reDX93Gu3GgctG4XEecZi6UgIczpTiDLfWOno,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 3,MSA08_FA1.1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19zANojMhV0bVr17rtgsFKZ6CkEUUV0Jrt66fdHROuDZzcCyCt1PO7s,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 3,MSA08_FA1.2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18IvaxQffyep1L2u3SBs1L2a3S4hJJFzNc7TugHmmLSStVZKmcytHs1L2a3S4hP0Jmt5T5s1L2a3S4hMsWS6Q,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 3,MSA08_FA2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19BR9ZocJGNLTrocrLrLpNBaCmgwv88NbcCCInRChSDoz6RjqLPX2RU,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 3,MSA09_FA1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19Ep1L2u3SwXcRvpyUesZxae9ps7BzskBlz9GlGJNbSzbUXxxkwlDLHRx28og,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 3,MSA09_FA2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19WkOKcyX0f5ag4HPgCHHVvbLUJICXDdpBfNF9PlzBTsf9vsslgHWDw,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA10_FA1.1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19FiBlz2bXy6dbHahKfs1L2a3S4hc0Uvkm2f7Qf7uQjfJLUEus1L2a3S4hR2gRs1L2a3S4hW2NZLP6J,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA10_FA1.2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SZhDmOQP0qellHyp1L2u3Sj5KNhWnCQzS60Oed0jC4PczveecUDjfp1L2u3SSK9s1L2a3S4hLY,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA1011_FA2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hbhliWVZXQYYYm4Oooj6tei0TtYFxxwniJT3d1PiLMZLIFRXK4R4Ns,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA11_FA1.1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hXULEzpq0iqpJNpOmITt8qBH255leiuZ3TZOTAc9Y0p1L2u3S53Kux3b1fl0,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA11_FA1.2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1970DNpLbUmzxCPUeFlh6LXmIFuSJQ61IVoFp3Es1L2a3S4h5LsTxdrtaOys43E,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA12_FA1,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SBuaggkZapTFxfDF085l8taF8hvKCgoIzSsrRoTfJasXcqnL3JogWt,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 2,MSA12_FA2,1,1,,MFE2 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hVKC6i1Z1mp1L2u3SnxyypDzQuE1p1L2u3Sk5Dr4FSSXxsASz6Os1L2a3S4h9DuRaNy5XJUoW1,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician,,MFE Foreman,MFE Line Responsible,,,,,
,Hall 3,Cooling Pipe Assembly,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hNKZ4qUBuPvpHZEuuYomIGMpebkxaFKr16CVLpmCWmLl6P2HlMXSj4,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,EPC,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hTVRlKnvIkevq3hcnIPWCORAsRXKAKgZ7s1L2a3S4hmB95RAsIx02zdJDmB5Qe,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,EPS3,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hiztUzUU7t25losv3OBMs1L2a3S4h4p1L2u3S3Rb97JwN5QHs1L2a3S4hAHckvqfROrp1L2u3SszW9REJZ,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 3,FABS2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SJverImiLxQdsKrkCqeGhkBCp1L2u3S00hBJIvb9TGQRBCzbyA5jlipKCnU5,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,Laser finishing,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Sdey5755fVow0kx9WNgu1oN7Rmmr6lfjvd1ZAyLinmtqxYjVoIv8p1L2u3Si,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA01_FA1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1907wFMwyvsp1L2u3SGp1L2u3SBobHakp1L2u3SMqM4X6mm5tTWfla79mv155Gn3p1L2u3SlKm2C2BQ,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA0102_FA2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SzWp1L2u3SQSEZ4w3XmuMTdS1NVDX8HqkNZZxB5njPCKL0cFs1L2a3S4h24ULcjg5QOP,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA02_FA1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hVbDX7nOKSM04as3LL0eaxuymCDXDqIMa82N00YpVkuIhvJ9qP0xra,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA03_FA1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19dEzbp1L2u3S5WzNi53ghTW6ioCv6E9hoWK1qs1L2a3S4hAmy6qWS2YROSHYTWeMJx8N,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA0304_FA2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S3xwyBeZfeFtx9HyDp1L2u3S2ncRmhp1L2u3SX3PKBSoxXr55L5hqYZ3kG44K576xy,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA04_FA1.1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18623IjqUgGHc7s1L2a3S4hy1Os1L2a3S4h6rhdfB9HZAM8XQKBAYWlN1q1jGUu0kdNT96i,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA04_FA1.2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hfkgneVp4p1L2u3STWjjBs1L2a3S4hbUmM7aHd8y5RMI1xbk9jdILEizWIs1L2a3S4h5a45vyFsP,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA05_FA1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19erlk5KE4GMXos1L2a3S4hfPEp1L2u3S4JQrBmpTEdpPxIPcPU50xEyn8q8VZKp1L2u3Skj1J8,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA0507_FA2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19L9v1ypEZmMf4oCLVp1L2u3S6p00ywAsY9n4mYjSRke3eYssU83cTkgb7qS8,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA06_FA1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SCrAX3InZiC465XKa8ss2t3u9Ns1L2a3S4heRMXv9FRvUs1L2a3S4hp1L2u3SynfM2Tl8cAF5gvH,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA06_FA2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18ZGbLl84Elts1L2a3S4hMA4FDB0eHKhqp1L2u3SOrPL6zArVZoqYE7iLfk5Sls1L2a3S4hDfSlgp1L2u3S,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA07_FA1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hHwbjrEs1L2a3S4h4RLwUGrtp1L2u3S94jpRU7nC6ra9cH7bd58r6YAjcVhcv2ha7dY5,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 3,MSA08_Coating,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SgEH97JMnFTlWAS4HUgWkQp1L2u3SvarOsO9F4bXfwEFozvp1L2u3STwbMIJqy6Dpt,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 3,MSA08_FA1.1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX184s1L2a3S4hjRzVz168mgb1bE94i16qqNYdZLCakhcrRKhC8lVoNodzl8Cp1L2u3SWYm,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 3,MSA08_FA1.2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19VLpyROiy3mddvCvlS0UrcCmyu2fHDlwWzA40wozzU6Xfqqos1L2a3S4ho1kDl,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 3,MSA08_FA2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SinrXWnAqxiWs1L2a3S4huZcvQ3pK0WHXrk9vOERe1fDqds1L2a3S4hcJzGGC994zkp6xq,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 3,MSA09_FA1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hdTrWSvtTznTPKq591Qtdxks1L2a3S4hTRGL5LgJRmlTpKYfQkZSCtws1L2a3S4h14UOTb,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 3,MSA09_FA2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SJv1iEILNeXvsffF1F8J6Pg64ObFm2N8fGNibVD66MW1c2T5s1L2a3S4hr2MGA,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA10_FA1.1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SM7nSRMtroVYDiT79Ptmp1L2u3Sz28BbaWp1L2u3Sn2tKrThdiCTLbYsl3rSfu7FiY,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA10_FA1.2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SCSHMdjuQYJrJ75dscT0zIhyQOPhznKKCbI5qkcm9RH3DAVdn3KAGg,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA1011_FA2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19HUbt4ZfNp1L2u3SnlbhtGi4U5pDulJskDykC7vBHKiN6nhyp1L2u3SSdhm9nlsU7I,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA11_FA1.1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18dHcAKTWp1L2u3SMI7SFCeEZM7vYM81juN5okKBL1rVOp1L2u3SnsA69Us1L2a3S4hk1uFde4i,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA11_FA1.2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SNtk9ZWYIXFTft0N5p1L2u3S894mV8jXoJ7C13xmd5DXdKdh9p1L2u3SF8xvXkzLmT,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA12_FA1,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19rSejn4qATMq9p1L2u3SFEcV2HYmPSZkfbjP71P4p1L2u3S9Qp8s1L2a3S4hcOSms1L2a3S4h46KChoMXR,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
,Hall 2,MSA12_FA2,1,1,,MFE2 Process Confirmation - TL,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4h6zSRxHps1L2a3S4hfeMYRRXpZivN8Js1L2a3S4hS1v5s1L2a3S4hjMs1L2a3S4hgfJ3os1L2a3S4hwvmWeUNkcEurHYlm,,,,,,,,,,,,,,,MFE Team Leader,,,,,,,
MFO-SL,Hall 3,Cooling Pipe Assembly,1,7,Monday,14Q,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19vQ1WDyD6lQWvMyYUrLVCGCRh8etFywlSKyWBOUVss1L2a3S4hoo7MMIrclT8T,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,
,Hall 3,Cooling Pipe Assembly,,,Tuesday,HSE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SySrs1L2a3S4hDtE4FnwRU0RukjuOAJk5GvznVS9crJpIWiAwp1L2u3SZrLZzrGgJKRZ,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,
,Hall 3,Cooling Pipe Assembly,,,Wednesday,DLR,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18yPTCIe8qnBmLIWd5CrqkxDcVEsscmMX0QzdUu0RQKkVZx4s1L2a3S4hTwRIO5,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,
