Functions,Hall,Line,Shift,Nr QR Codes,Day,Tag Name,Link for QR code,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,MFP-GL,MFP-Planner,PT,MSE,VSM,MFE-GL,MFE Process Engineer,MFE Process Technician,MFE Team Leader,MFE Foreman,MFE Line Responsible,MFE Maintenance coordinator,MFE Shiftleader,Quality Technician,MOE-T,MFE Equipment Engineer,MFE Technical Coordinator
,Hall 1,SMT 112,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19cv90U9IRUdlRoop1L2u3SXVp1L2u3SdBCWpWJlwXwRZjuFzE6SXf5KuTdEqBzHA1g,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 1,SMT 114,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hMeu0cBaz9FMgFwaGUBWRCIsGjoHcJN92qBkrBRnvwcxSt7qx05rTD,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 1,SMT 115,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hyl6Wlko7GikbJj7L9lFbeYakZ6icJ7oG0PisQHMu7a4LvyUrGgs1L2a3S4hH6,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 1,SMT 116,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SPEkns1pmtp1L2u3Skon4o2ftrp1L2u3SU1Yjp1L2u3S1OE2TIhr8bi9s1L2a3S4hKWD2lDLlKtoZY0T,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 1,SMT 117,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18fcNZVfx1Gj1gxQsiwOyoEgIGYVchj0Of2QzcSyp1L2u3SDcFLmgtfFFnCSy,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 1,SMT 118,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SBuxYqpWb2RtCqevmN6Q1TMBZrQJYmRfO2PXGAzjSm0Tp1L2u3SysPxprZtB,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2007,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18r5tJH3H7vYzFraVUEuy5jWliJc8s1L2a3S4h1pApRtxXB4SACqsy4oWMUKwp1L2u3Sm,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2008,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19LuG1Mas1L2a3S4hajPg6ugb8MsfwGdfifly7Ds1L2a3S4hMKnBDh6hkowug3CPf5XCBMw,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2009,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18JOucyHJnp1L2u3SxGCp1L2u3Si36eGj3s1L2a3S4hSZN3nfpkr73kvC2WQp1L2u3SzZG3z394G6Ys1L2a3S4hg4,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2010,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19xMW2xs1L2a3S4hkS2KTUiIDA6hlVtBbhXs0pxVWSoH93tp1L2u3S77MrReCRhMByv6b,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2012,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18z8TZrs5LQ7AUG3RR8s1L2a3S4hnCtCg6K9F9T1qwg6GkNWasn7xh8wkX9vGtp1L2u3S,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2013,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SjveSydsPRekhSfZcNBiVANekCTLz2FALpxawZN4s1L2a3S4hlfKs1L2a3S4hzcJsXft2N,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2014,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18NgbMzSFiRx3jJZ63oYH5UgGH5U1hlG2N8nIG6Ri1srcVAKn2NUp1L2u3Sg8,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2015,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hEn6KXcvoRoIwKDD2TabE09MHp1L2u3SPAlKlbOqVZgRm0Q0HRwXjp1L2u3SKZZe26,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2016,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S5eKPtNnE0NY6nAg9siQmvjAP7xwXTp1L2u3Sgbss1L2a3S4hmbNGdER6iISqMPPde0b,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2019,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19UTv8zZLp1L2u3S9Ls1L2a3S4h7NmxKIAA3d9PIZxITp1L2u3SU9GkWknfghRx7gSWQGecUI9w,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2020,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SsAOhsEFXhlgZScUNmhw4CS49bthIaluni99ZOGYQQEs1L2a3S4hsW1F8xU7vI,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2021,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18qwhKXWwG42rqwXAwN6AHxnVmduW5acES9YRnjNBCDTZzJVpWZrVKv,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2022,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18LI7NT1pYG6XcaRljytajn2AVp1L2u3SznJ1fgKl7e0CLHfuTp5w9WvBYpEL,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2023,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19Tu7Bi3fqP8mdzTp7horG7brpUSKWygqBG7XTRJF8p1L2u3SReTrEk6ODmwv,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2024,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hG9CLFzudSWkJA526mLUlW2itotc8NoT4y4JOyAhEtrzTMq8bIy8Tj,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2025,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hEzTBEaMdjuIp1L2u3SsEuX7V3voPInw2HeDqK1EYWzbrrhwxHka8wA7XjdV,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2026,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19q0DVs1L2a3S4hp1L2u3SMvs1L2a3S4hNh2KatHROcfoOiRlHep0BnuVB1w9yYWh0pB4Oj8sfcXl,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 2,SMT 2640,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SgvAm13aM23vaEmTys1L2a3S4hnfnBvu7b4iZl26WvLUpIKEQmPYRqIl75XrQ1,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 3,SMT 3006,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18XRqnShPqCX3ymP4QHkkn8OasB8eRxG3F3iNouqpLznVts1L2a3S4h83k42Xto,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 3,SMT 3007,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18ozAea2jVzV0YrZZ6F2I2Be3MtZdVk8npQ5or5Pm7Psb3Ts1L2a3S4h6OGusuA,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 3,SMT 3008,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX198XukPHuAc9lp1L2u3Sos1L2a3S4hz0beHoPPwLcHZlOiLZHS1cCAp1L2u3Ss1L2a3S4hh9YtDN023p1L2u3SaCz,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 3,SMT 3009,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19p1L2u3S6N4CGp1L2u3SsDtfFA8RrfaTiDQHmc09CTG7yqRoHbQS8xPZP62JKLYjA1,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 3,SMT 3010,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19o1NxZTqYlOU9p1L2u3Svf1OXxQtPbezJALsALb7OnT0s1L2a3S4htoqN4jdFQs1L2a3S4hGTaA6,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 3,SMT 3012,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SJ1hqhyO0vYIxdhacjyds1L2a3S4hMdqr92efQ9QptcchCSIFntjTs0d6qrhOR,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 3,SMT 3013,1,1,,MFE12 Process Confirmation,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18wO7QtFN11Bup7jVZftuIaw3uaTGuqvFqreD89s1L2a3S4hxcR2cDwqUEp1L2u3S4aJj,,,,,,,,,,,,MFE-GL,MFE Process Engineer,MFE Process Technician ,MFE Team Leader,,,,,,,,
,Hall 1,SMT 101,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19ZX6zuFl3es1L2a3S4hvwg23GrJivBcS9EmOSHgs1L2a3S4hLgPwCBmsW4wKB5ZPrV8nsr,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 102,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SYBALAboGoOabM3UQKdH4ukbhBs8HFxZ8UtAAXwV7TbZdwGXQHjzJY,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 103,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18hUAU62ueMD6kbJr61f7iMXzokOR2bUYVjJI3PduSJHiCjQeYOsfPq,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 104,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S3yalihh8cp7hfuyN2hs1L2a3S4hNRhYdhyyQVE5oBEBGs1L2a3S4hFfoDM26tKs1L2a3S4hT9Oq3X,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 106,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19SszA1Ed9bLzHh15OE0sns1L2a3S4hNp1L2u3SCBA8Wy2eFcPqj3RkPytQgo4p1L2u3SlUfzdz,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 107,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4h346UI5uALs1L2a3S4hNdAq5SszbjqFO0lZiCIcv7r23UfrFE5ZOscfCXSWipd,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 108,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18p1L2u3SwBPDtgtIem4Jlp1L2u3SSYkEyZPQS4xTJdh6QTsQsMYfq8uPBSI2l0bVdW,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 110,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4h0KGzp1L2u3SH2CgDMbCtms9lk8tBYlt7b5Fsi5PMp1L2u3SLQqDFYNbTrPuO4uTBt,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 111,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18035mDItoAxQPysbXtKJp1L2u3SSQwtotgNUiqkz3Akrp1L2u3ShzcMUvqUNsgOMJj,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 112,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hLcge8Ipyf03HSpPbO0qBEUlVWjGJoxwIsg5gFjtpOTHscxLsHd1gx,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 114,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S5TBU8akb6YUMhkICeb7Rja2VYsRwfDoMaIvmvLT8W68MO0cyt2v3c,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 115,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hss089mPJyBG8HADM8lss1L2a3S4hTUzMvHQqyTbfEkfS38HEW8kiz2mDjxUwH,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 116,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hXWJqZoVsGJCsCwsOyBHCqL8U84CmsNi3dMgPpxO14uOMxyasBDra8,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 117,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1964ttrcEF39mF5RiVODO4s1L2a3S4hT04OkwtLZH8CiCKpmrl3tjTuW1YrZKen,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 1,SMT 118,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19n6aJOsX78Ds1L2a3S4h7keIgk9XDp4XOcCdFnxWPp1L2u3SSbwPEmpXiOhybNXs1L2a3S4hozxL,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2007,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18PhxuQzCs7jAOmu5ZpF0OvtpSYwiTYp1L2u3SmNEp1L2u3SHaBHNI6p1L2u3S1yL0ZsBSUTo,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2008,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hGeJFD8Qv8cz9ZWrBJK2QbpCwp1L2u3SPNIptt3YNjXHvCPc2QWaIJN0s1L2a3S4hPKD,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2009,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S6IgYpglp1L2u3StoaP6lPEs1L2a3S4hwOrl7ZCIgp1L2u3Svg4OsSfeDNp1L2u3SD3PeumP2qHf5L2d,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2010,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SxQlNLymGuraGfKhZLgjvcM6s1L2a3S4hM3ARWs1L2a3S4h2hbl1pZXwqOZcVnrNqjo9Ow,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2012,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19OvXa4LZfR8gSSLIhxORCed73j1paggck93kWk1yVQpqQ3VuayVygc,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2013,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18o9ls1L2a3S4huRrNLRsNcAgblNc1K71MbbL6kneIogLeYrpNpC6VdDqYnq0DC,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2014,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3ST2FGjXQVTDp58gzD0Rl0Ygueq5iVBGqy70QqLWZ9re4N4OhpvntSm,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2015,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18IkwZ8IU46s1L2a3S4hrnVYwKKtb183L9xrilUFzEGtOp1L2u3SRkC0eWwGgZRcEUKcS,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2016,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18q1F5eihCjiZKpS2NmsEnn2s1L2a3S4h76kOEubbcleJlGekcC4DUAJbXhG4qC,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2019,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SVTj6FUfp1L2u3Sb7Bjo15j63GlVp1L2u3SiHcYAGepz7EaVvYR8IMw4dgEojuvJ3N,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2020,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18Z23Mbs3L51PRKcHXGWGs1L2a3S4hvPCQIwQhnb5ec3tC3PoyjNTBzm9MMmJg3,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2021,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SL9UM9m9qE7PRuOqppCraPSOQuhJu8a3048v2gZG2syCaxxKgm6yxw,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2022,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4h2s1L2a3S4hvVcCpPTPEkp1L2u3S5zS82pBp1L2u3Sizx2inBYs1L2a3S4hZRAbPHXKab5s1L2a3S4hiNlghJyOB1g,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2023,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1830aN15Q7kPecvuURy9qqODTraKmEsbruZ41mhSHGclOKvMbbKcksw,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2024,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4heznrWZpWp1L2u3SINW8WKoDbnUwaIgFhU8JTSEmrtBNLnc7n3Tp9xKhLBp1L2u3Sz,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2025,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19WN4weDgZCU5XLuinTPgyllDUJHw7Ets1L2a3S4hYlXpcCgHSZq575xaZKviIb,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2026,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Ss1L2a3S4hhOZ1ZqfQbjh4YqYjDHuHGierLDXwBDbJpnftTB0ACjbe9YvLeXQV,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 2,SMT 2640,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SgG6cBSUylUUpRMG7Jrz6dkaW6Pyft4lgFliDdzpo49zgZ2Cr2tTJD,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 3,SMT 3006,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hq0TgkYPQDjTXLBxlmxVc0CWEagMbZ9xewO8lhWSacX7FvkXRkzdlB,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 3,SMT 3007,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19oxBZlt9ncjmOdjZ6EGGs1L2a3S4hGJRAhGlgPKP6e6gcKCs1L2a3S4hmKTTxuys1L2a3S4hLxEKER,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 3,SMT 3008,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19anBG0m0d5Rp1L2u3SKGvySPAgB0p1L2u3SLjT4XQ7lWU9lcS1BKs1L2a3S4hp1L2u3SJW7pV0FoMidI,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 3,SMT 3009,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hia31fI4BzLOs1L2a3S4hJg9H3y8GWijq5Bo7p1L2u3SoDQbi2Saca51CeEva1Tep1L2u3SJYv,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 3,SMT 3010,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX192c8VFCp1L2u3SD9PvVPpva7juMCC5VIwTG78XqIQrZ5Cp1L2u3Svmbp1L2u3SWDAsF4oz3A,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
,Hall 3,SMT 3012,1,1,,5S SMT-MFE,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SUuQzodjs1L2a3S4hiTUMeAckykziSqnGRwE45SsNokz6uTo2Ga9yHA18jMfUd,,,,,,,,,,,,MFE-GL,,,,MFE Foreman,,MFE Maintenance coordinator,MFE Shiftleader,,,,
