Functions,Hall,Line,Shift,Nr QR Codes,Day,Tag Name,Link for QR code,MFO-LL,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,MFP-GL,MFP-Planner,PT,MSE,VSM,MFE-GL,MFE Process Engineer,MFE Process Technician,MFE Team Leader,MFE Foreman,MFE Line Responsible,MFE Maintenance coordinator,MFE Shiftleader,Quality Technician,MOE-T
,Hall 1,PP Gen 5 L2,1,1,,MFQ3 Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX18ydO6zNr9s1L2a3S4hem61LeM1ssgPFpph9YSpUBDXjyKLpns1L2a3S4hp1L2u3SLh5In3C5FmSQ,,,,,MFQ-GL,,,,,,,,,,,,,,,,
,Hall 2,PP Gen 6 L1,1,1,,MFQ3 Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX19bBCQgKQnGx95WRkho4EU5au3ADa1dylNGhZIwjcvsos1L2a3S4h86tfR8TO9s,,,,,MFQ-GL,,,,,,,,,,,,,,,,
,Hall 2,PP Gen 6 L2,1,1,,MFQ3 Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX18Y5qs8CbaAaRfble81lpTIHwYeYKTBJLVB8NHVLT08QktFPO1pNGGc,,,,,MFQ-GL,,,,,,,,,,,,,,,,
,Hall 1,WSM L3,1,1,,MFQ3 Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hvFrrJgOEvFkIqkAhIjJD82zuDBJLLTXs1L2a3S4hoWMsulwobpiqKlWBeJOXK,,,,,MFQ-GL,,,,,,,,,,,,,,,,
,Hall 1,WSM L4,1,1,,MFQ3 Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hJSSUNLGqq8fs1L2a3S4hzrAuwNiN8peNCHWOHIyjhnklKlb2bsDACsEMaCHBP,,,,,MFQ-GL,,,,,,,,,,,,,,,,
,Hall 3,ebike FA L1,1,1,,eBike Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX19dzu76SZcJp1L2u3S6HH8iLs1L2a3S4h6VYDWQmrE8jns2chWjXb0PXz3WM9LtBckzJ1,,,,,MFQ-GL,MFQ-Planner,,,,,,,,,,,,,,,
,Hall 3,ebike FA L2,1,1,,eBike Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hkDlLlP9Pp1L2u3SD7iSXk2ulP5M5n8ZMEdUgeKgvol38do5iP9Gs1L2a3S4hP9xy3LD,,,,,MFQ-GL,MFQ-Planner,,,,,,,,,,,,,,,
,Hall 3,ebike FA L3,1,1,,eBike Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Sqs1L2a3S4hN8DMt90eCPOQ2ipxEIRab94VVee2YoE9Bgfs1L2a3S4h2XICtjw8qAqrFhW,,,,,MFQ-GL,MFQ-Planner,,,,,,,,,,,,,,,
,Hall 3,ebike FA L4,1,1,,eBike Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX18wHQqDvOO7E7oF9lz5p1L2u3SolVwMAyQbb4ixLkv7GYsyagVeyiIxyS5thC,,,,,MFQ-GL,MFQ-Planner,,,,,,,,,,,,,,,
,Hall 3,ebike FA L5,1,1,,eBike Process Confirmation,https://bbm-elpc-az-p.bosch.tech/CljP/calendar;auditid=U2FsdGVkX18U1O0MyxeUoTj6hP86ao9G2O9b7J99FCTnn8xXFbD70tnPs1L2a3S4hk5QH2mZ,,,,,MFQ-GL,MFQ-Planner,,,,,,,,,,,,,,,
